jsd,freq_clusters_1,freq_clusters_2,parameters
0.9146651563007695,"{1: 0, 2: 0, 6: 0, 10: 0, 12: 0, 0: 7, 4: 0, 7: 0, 5: 0, 8: 1, 11: 1, 9: 1}","{1: 6, 2: 2, 6: 1, 10: 1, 12: 1, 0: 1, 4: 1, 7: 1, 5: 1, 8: 0, 11: 0, 9: 0}","{'word': 'Schmiere', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7957653807312018,"{2: 3, 1: 0, 5: 0, 3: 2, 6: 0, 0: 7, 11: 0, 14: 0, 8: 0, 13: 0, 12: 1, 9: 1, 7: 1, 4: 2, 10: 1}","{2: 2, 1: 7, 5: 1, 3: 2, 6: 1, 0: 1, 11: 1, 14: 1, 8: 1, 13: 1, 12: 0, 9: 0, 7: 0, 4: 0, 10: 0}","{'word': 'ausspannen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5578529250203009,"{0: 12, 1: 5, 2: 0, 8: 0, 5: 0, 7: 0, 4: 1, 6: 1, 3: 1}","{0: 4, 1: 3, 2: 2, 8: 1, 5: 1, 7: 1, 4: 0, 6: 0, 3: 0}","{'word': 'packen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9301060002091318,"{1: 1, 0: 0, 14: 0, 11: 0, 7: 0, 16: 0, 8: 0, 17: 0, 19: 0, 3: 0, 13: 0, 12: 0, 4: 0, 5: 1, 2: 2, 6: 1, 20: 1, 10: 1, 15: 1, 18: 1, 9: 1}","{1: 4, 0: 6, 14: 1, 11: 1, 7: 1, 16: 1, 8: 1, 17: 1, 19: 1, 3: 1, 13: 1, 12: 1, 4: 1, 5: 0, 2: 0, 6: 0, 20: 0, 10: 0, 15: 0, 18: 0, 9: 0}","{'word': 'artikulieren', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7962420677263253,"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 2, 1: 6, 2: 2, 3: 1}","{'word': 'abdecken', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6186175512492343,"{7: 0, 0: 5, 6: 0, 10: 0, 8: 0, 1: 1, 3: 1, 2: 1, 9: 1, 4: 1, 5: 1}","{7: 1, 0: 9, 6: 1, 10: 1, 8: 1, 1: 1, 3: 0, 2: 0, 9: 0, 4: 0, 5: 0}","{'word': 'überspannen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.423529626480726,"{0: 22, 1: 0, 3: 0, 2: 0, 4: 0}","{0: 13, 1: 3, 3: 1, 2: 1, 4: 1}","{'word': 'Manschette', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8334961698842702,"{8: 1, 6: 1, 2: 0, 4: 1, 15: 0, 5: 0, 1: 2, 17: 0, 10: 0, 16: 0, 3: 3, 12: 1, 0: 6, 14: 1, 11: 1, 7: 2, 9: 1, 13: 1}","{8: 1, 6: 1, 2: 5, 4: 2, 15: 1, 5: 2, 1: 4, 17: 1, 10: 1, 16: 1, 3: 0, 12: 0, 0: 0, 14: 0, 11: 0, 7: 0, 9: 0, 13: 0}","{'word': 'Fuß', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8200510855580139,"{0: 4, 2: 0, 6: 0, 9: 0, 1: 6, 4: 2, 3: 4, 8: 1, 10: 1, 5: 2, 7: 1}","{0: 16, 2: 5, 6: 2, 9: 1, 1: 0, 4: 0, 3: 0, 8: 0, 10: 0, 5: 0, 7: 0}","{'word': 'Rezeption', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9361442488196513,"{5: 0, 3: 0, 16: 0, 2: 0, 4: 0, 1: 0, 9: 0, 14: 0, 6: 0, 12: 0, 15: 0, 8: 0, 0: 22, 10: 0, 11: 0, 7: 1, 13: 1}","{5: 2, 3: 3, 16: 1, 2: 3, 4: 2, 1: 4, 9: 1, 14: 1, 6: 1, 12: 1, 15: 1, 8: 1, 0: 1, 10: 1, 11: 1, 7: 0, 13: 0}","{'word': 'abgebrüht', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9283284525116153,"{2: 0, 1: 0, 6: 0, 4: 0, 3: 0, 0: 8, 9: 1, 5: 2, 7: 1, 8: 1}","{2: 4, 1: 5, 6: 2, 4: 2, 3: 4, 0: 1, 9: 0, 5: 0, 7: 0, 8: 0}","{'word': 'Dynamik', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9999999999999999,"{4: 0, 5: 0, 2: 0, 1: 0, 6: 0, 12: 0, 3: 3, 0: 11, 8: 2, 9: 1, 7: 2, 10: 1, 11: 1}","{4: 3, 5: 3, 2: 6, 1: 9, 6: 2, 12: 1, 3: 0, 0: 0, 8: 0, 9: 0, 7: 0, 10: 0, 11: 0}","{'word': 'Engpaß', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
1.0,"{1: 0, 3: 0, 2: 0, 5: 0, 6: 0, 0: 18, 4: 2}","{1: 8, 3: 5, 2: 5, 5: 1, 6: 1, 0: 0, 4: 0}","{'word': 'abbauen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8246196964228577,"{0: 2, 14: 0, 16: 0, 13: 0, 18: 0, 5: 1, 3: 2, 4: 0, 1: 0, 2: 1, 12: 0, 20: 0, 6: 2, 8: 2, 7: 2, 9: 2, 19: 1, 10: 1, 11: 1, 15: 1, 17: 1}","{0: 2, 14: 1, 16: 1, 13: 1, 18: 1, 5: 1, 3: 1, 4: 2, 1: 3, 2: 2, 12: 1, 20: 1, 6: 0, 8: 0, 7: 0, 9: 0, 19: 0, 10: 0, 11: 0, 15: 0, 17: 0}","{'word': 'Mißklang', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.46409905410742797,"{0: 21, 1: 1, 2: 0, 4: 0, 3: 0}","{0: 5, 1: 1, 2: 1, 4: 1, 3: 1}","{'word': 'Abgesang', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7680677511402437,"{2: 0, 3: 0, 1: 0, 6: 0, 0: 1, 5: 1, 4: 0}","{2: 4, 3: 4, 1: 5, 6: 1, 0: 4, 5: 1, 4: 2}","{'word': 'Knotenpunkt', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.37020231450999075,"{0: 17, 4: 0, 2: 1, 1: 3, 3: 2}","{0: 21, 4: 1, 2: 1, 1: 0, 3: 0}","{'word': 'Spielball', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5916049566543387,"{0: 2, 3: 0, 1: 0, 5: 0, 4: 0, 2: 1, 6: 1}","{0: 10, 3: 1, 1: 3, 5: 1, 4: 1, 2: 1, 6: 0}","{'word': 'zersetzen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9080335494276418,"{6: 0, 0: 0, 3: 1, 4: 1, 2: 6, 5: 0, 7: 1, 8: 1, 1: 15}","{6: 1, 0: 17, 3: 1, 4: 1, 2: 1, 5: 1, 7: 0, 8: 0, 1: 0}","{'word': 'Armenhaus', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9242276705185075,"{1: 0, 3: 0, 2: 0, 4: 0, 6: 0, 0: 14, 7: 1, 5: 1}","{1: 9, 3: 3, 2: 3, 4: 2, 6: 1, 0: 1, 7: 0, 5: 0}","{'word': 'Ohrwurm', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6778865455539238,"{1: 1, 0: 15, 2: 1}","{1: 15, 0: 4, 2: 0}","{'word': 'Eintagsfliege', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9999999999999999,"{0: 0, 5: 1, 2: 2, 3: 2, 1: 4, 4: 1}","{0: 20, 5: 0, 2: 0, 3: 0, 1: 0, 4: 0}","{'word': 'Seminar', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9165721547359578,"{0: 0, 1: 2, 6: 0, 4: 0, 12: 0, 2: 0, 5: 0, 8: 0, 3: 3, 10: 1, 11: 1, 7: 2, 9: 1}","{0: 6, 1: 3, 6: 2, 4: 3, 12: 1, 2: 4, 5: 3, 8: 1, 3: 0, 10: 0, 11: 0, 7: 0, 9: 0}","{'word': 'Sensation', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7394825368464383,"{0: 1, 3: 3, 2: 4, 4: 2, 5: 2, 6: 1, 1: 5}","{0: 6, 3: 1, 2: 1, 4: 0, 5: 0, 6: 0, 1: 0}","{'word': 'Titel', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9284088637722016,"{3: 0, 4: 0, 8: 0, 1: 0, 12: 0, 14: 0, 0: 4, 6: 0, 9: 0, 7: 0, 2: 3, 10: 1, 13: 1, 11: 1}","{3: 3, 4: 2, 8: 1, 1: 3, 12: 1, 14: 1, 0: 1, 6: 1, 9: 1, 7: 1, 2: 0, 10: 0, 13: 0, 11: 0}","{'word': 'Schmiere', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8374085770637316,"{6: 1, 0: 0, 7: 0, 3: 2, 2: 2, 8: 0, 4: 1, 13: 0, 16: 0, 10: 0, 15: 0, 14: 1, 1: 6, 11: 1, 9: 1, 5: 2, 12: 1}","{6: 1, 0: 7, 7: 1, 3: 1, 2: 2, 8: 1, 4: 1, 13: 1, 16: 1, 10: 1, 15: 1, 14: 0, 1: 0, 11: 0, 9: 0, 5: 0, 12: 0}","{'word': 'ausspannen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6085335531987636,"{0: 12, 1: 3, 3: 0, 9: 0, 6: 0, 8: 0, 2: 2, 5: 1, 7: 1, 4: 1}","{0: 4, 1: 3, 3: 2, 9: 1, 6: 1, 8: 1, 2: 0, 5: 0, 7: 0, 4: 0}","{'word': 'packen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9387830157862476,"{1: 1, 0: 0, 2: 0, 15: 0, 12: 0, 8: 0, 17: 0, 9: 0, 18: 0, 20: 0, 4: 0, 14: 0, 13: 0, 5: 0, 6: 1, 3: 2, 7: 1, 21: 1, 11: 1, 16: 1, 19: 1, 10: 1}","{1: 3, 0: 5, 2: 2, 15: 1, 12: 1, 8: 1, 17: 1, 9: 1, 18: 1, 20: 1, 4: 1, 14: 1, 13: 1, 5: 1, 6: 0, 3: 0, 7: 0, 21: 0, 11: 0, 16: 0, 19: 0, 10: 0}","{'word': 'artikulieren', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8225772245847779,"{2: 1, 1: 0, 3: 0, 4: 0, 5: 0, 0: 7}","{2: 1, 1: 4, 3: 2, 4: 2, 5: 1, 0: 1}","{'word': 'abdecken', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6186175512492343,"{7: 0, 0: 5, 6: 0, 10: 0, 8: 0, 1: 1, 3: 1, 2: 1, 9: 1, 4: 1, 5: 1}","{7: 1, 0: 9, 6: 1, 10: 1, 8: 1, 1: 1, 3: 0, 2: 0, 9: 0, 4: 0, 5: 0}","{'word': 'überspannen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.423529626480726,"{0: 22, 1: 0, 3: 0, 2: 0, 4: 0}","{0: 13, 1: 3, 3: 1, 2: 1, 4: 1}","{'word': 'Manschette', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8305220893128856,"{0: 4, 2: 0, 4: 1, 12: 0, 5: 0, 14: 0, 7: 0, 13: 0, 3: 3, 9: 1, 1: 8, 11: 1, 8: 1, 6: 1, 10: 1}","{0: 6, 2: 5, 4: 2, 12: 1, 5: 2, 14: 1, 7: 1, 13: 1, 3: 0, 9: 0, 1: 0, 11: 0, 8: 0, 6: 0, 10: 0}","{'word': 'Fuß', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8112672188887419,"{0: 4, 2: 0, 7: 0, 1: 10, 3: 2, 6: 1, 8: 1, 4: 2, 5: 1}","{0: 18, 2: 5, 7: 1, 1: 0, 3: 0, 6: 0, 8: 0, 4: 0, 5: 0}","{'word': 'Rezeption', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9361442488196513,"{5: 0, 3: 0, 16: 0, 2: 0, 4: 0, 1: 0, 9: 0, 14: 0, 6: 0, 12: 0, 15: 0, 8: 0, 0: 22, 10: 0, 11: 0, 7: 1, 13: 1}","{5: 2, 3: 3, 16: 1, 2: 3, 4: 2, 1: 4, 9: 1, 14: 1, 6: 1, 12: 1, 15: 1, 8: 1, 0: 1, 10: 1, 11: 1, 7: 0, 13: 0}","{'word': 'abgebrüht', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9283284525116153,"{0: 0, 3: 0, 2: 0, 1: 8, 7: 1, 4: 2, 5: 1, 6: 1}","{0: 12, 3: 2, 2: 3, 1: 1, 7: 0, 4: 0, 5: 0, 6: 0}","{'word': 'Dynamik', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9999999999999999,"{0: 0, 3: 0, 7: 0, 1: 16, 4: 1, 2: 2, 5: 1, 6: 1}","{0: 21, 3: 2, 7: 1, 1: 0, 4: 0, 2: 0, 5: 0, 6: 0}","{'word': 'Engpaß', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
1.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 0: 20}","{1: 9, 2: 5, 3: 4, 4: 1, 5: 1, 0: 0}","{'word': 'abbauen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8246196964228577,"{0: 2, 14: 0, 16: 0, 13: 0, 18: 0, 5: 1, 3: 2, 4: 0, 1: 0, 2: 1, 12: 0, 20: 0, 6: 2, 8: 2, 7: 2, 9: 2, 19: 1, 10: 1, 11: 1, 15: 1, 17: 1}","{0: 2, 14: 1, 16: 1, 13: 1, 18: 1, 5: 1, 3: 1, 4: 2, 1: 3, 2: 2, 12: 1, 20: 1, 6: 0, 8: 0, 7: 0, 9: 0, 19: 0, 10: 0, 11: 0, 15: 0, 17: 0}","{'word': 'Mißklang', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.43689186833942056,"{0: 22, 1: 0, 3: 0, 2: 0}","{0: 6, 1: 1, 3: 1, 2: 1}","{'word': 'Abgesang', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7680677511402437,"{2: 0, 3: 0, 0: 0, 5: 0, 1: 1, 4: 1}","{2: 4, 3: 4, 0: 7, 5: 1, 1: 4, 4: 1}","{'word': 'Knotenpunkt', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5284970050027116,"{0: 2, 2: 0, 4: 0, 3: 0, 1: 1, 5: 1}","{0: 13, 2: 1, 4: 1, 3: 1, 1: 1, 5: 0}","{'word': 'zersetzen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.893457566144997,"{4: 0, 1: 0, 0: 17, 3: 0, 5: 1, 6: 1, 2: 6}","{4: 1, 1: 18, 0: 2, 3: 1, 5: 0, 6: 0, 2: 0}","{'word': 'Armenhaus', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9242276705185075,"{1: 0, 3: 0, 2: 0, 4: 0, 6: 0, 0: 14, 7: 1, 5: 1}","{1: 9, 3: 3, 2: 3, 4: 2, 6: 1, 0: 1, 7: 0, 5: 0}","{'word': 'Ohrwurm', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5943079537691114,"{1: 1, 0: 15, 2: 1}","{1: 13, 0: 6, 2: 0}","{'word': 'Eintagsfliege', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
1.0,"{0: 0, 4: 1, 1: 6, 2: 2, 3: 1}","{0: 20, 4: 0, 1: 0, 2: 0, 3: 0}","{'word': 'Seminar', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7619355158149546,"{0: 2, 4: 0, 10: 0, 1: 1, 2: 0, 6: 0, 3: 2, 8: 1, 9: 1, 5: 2, 7: 1}","{0: 14, 4: 2, 10: 1, 1: 2, 2: 3, 6: 1, 3: 0, 8: 0, 9: 0, 5: 0, 7: 0}","{'word': 'Sensation', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6614529269758916,"{0: 4, 2: 4, 3: 4, 4: 1, 1: 5}","{0: 7, 2: 1, 3: 0, 4: 0, 1: 0}","{'word': 'Titel', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9284088637722016,"{1: 0, 3: 0, 7: 0, 11: 0, 13: 0, 0: 4, 5: 0, 8: 0, 6: 0, 2: 3, 9: 1, 12: 1, 10: 1}","{1: 6, 3: 2, 7: 1, 11: 1, 13: 1, 0: 1, 5: 1, 8: 1, 6: 1, 2: 0, 9: 0, 12: 0, 10: 0}","{'word': 'Schmiere', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8357506111894374,"{2: 3, 0: 0, 6: 0, 3: 2, 7: 0, 4: 1, 12: 0, 15: 0, 9: 0, 14: 0, 13: 1, 1: 6, 10: 1, 8: 1, 5: 2, 11: 1}","{2: 2, 0: 7, 6: 1, 3: 2, 7: 1, 4: 1, 12: 1, 15: 1, 9: 1, 14: 1, 13: 0, 1: 0, 10: 0, 8: 0, 5: 0, 11: 0}","{'word': 'ausspannen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5578529250203009,"{0: 12, 1: 5, 2: 0, 8: 0, 5: 0, 7: 0, 4: 1, 6: 1, 3: 1}","{0: 4, 1: 3, 2: 2, 8: 1, 5: 1, 7: 1, 4: 0, 6: 0, 3: 0}","{'word': 'packen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9387830157862476,"{1: 1, 0: 0, 14: 0, 11: 0, 7: 0, 16: 0, 8: 0, 17: 0, 19: 0, 3: 0, 13: 0, 12: 0, 4: 0, 5: 1, 2: 2, 6: 1, 20: 1, 10: 1, 15: 1, 18: 1, 9: 1}","{1: 3, 0: 7, 14: 1, 11: 1, 7: 1, 16: 1, 8: 1, 17: 1, 19: 1, 3: 1, 13: 1, 12: 1, 4: 1, 5: 0, 2: 0, 6: 0, 20: 0, 10: 0, 15: 0, 18: 0, 9: 0}","{'word': 'artikulieren', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8225772245847779,"{2: 1, 1: 0, 3: 0, 4: 0, 5: 0, 0: 7}","{2: 1, 1: 4, 3: 2, 4: 2, 5: 1, 0: 1}","{'word': 'abdecken', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7246111769841745,"{8: 0, 0: 4, 7: 0, 11: 0, 9: 0, 4: 0, 2: 1, 1: 1, 10: 1, 5: 1, 3: 1, 12: 1, 6: 1}","{8: 1, 0: 9, 7: 1, 11: 1, 9: 1, 4: 1, 2: 0, 1: 0, 10: 0, 5: 0, 3: 0, 12: 0, 6: 0}","{'word': 'überspannen', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.40740870229656256,"{0: 20, 4: 0, 2: 0, 1: 1, 5: 0, 6: 0, 3: 1}","{0: 13, 4: 1, 2: 2, 1: 1, 5: 1, 6: 1, 3: 0}","{'word': 'Manschette', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9486465293722124,"{5: 0, 2: 2, 1: 0, 6: 0, 14: 0, 3: 0, 16: 0, 18: 0, 8: 0, 15: 0, 4: 2, 12: 1, 10: 1, 17: 1, 0: 7, 19: 1, 13: 1, 9: 1, 21: 1, 7: 1, 11: 1, 20: 1}","{5: 2, 2: 2, 1: 5, 6: 2, 14: 1, 3: 3, 16: 1, 18: 1, 8: 1, 15: 1, 4: 0, 12: 0, 10: 0, 17: 0, 0: 0, 19: 0, 13: 0, 9: 0, 21: 0, 7: 0, 11: 0, 20: 0}","{'word': 'Fuß', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9516347499046607,"{1: 1, 7: 0, 3: 0, 4: 0, 16: 0, 9: 0, 2: 0, 17: 0, 12: 0, 18: 0, 21: 0, 15: 0, 0: 9, 6: 2, 8: 2, 10: 1, 13: 1, 19: 1, 20: 1, 5: 2, 11: 1}","{1: 6, 7: 2, 3: 3, 4: 3, 16: 1, 9: 1, 2: 3, 17: 1, 12: 1, 18: 1, 21: 1, 15: 1, 0: 0, 6: 0, 8: 0, 10: 0, 13: 0, 19: 0, 20: 0, 5: 0, 11: 0}","{'word': 'Rezeption', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9789450103725609,"{5: 0, 2: 0, 3: 0, 8: 0, 6: 0, 4: 0, 9: 0, 13: 0, 18: 0, 12: 0, 10: 0, 7: 1, 16: 0, 19: 0, 14: 1, 0: 10, 15: 1, 1: 9, 11: 1, 17: 1}","{5: 2, 2: 5, 3: 4, 8: 1, 6: 2, 4: 2, 9: 1, 13: 1, 18: 1, 12: 1, 10: 1, 7: 1, 16: 1, 19: 1, 14: 0, 0: 0, 15: 0, 1: 0, 11: 0, 17: 0}","{'word': 'abgebrüht', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
1.0,"{1: 0, 8: 0, 4: 0, 2: 0, 3: 0, 10: 0, 0: 8, 9: 1, 5: 2, 6: 1, 7: 1}","{1: 8, 8: 1, 4: 2, 2: 3, 3: 3, 10: 1, 0: 0, 9: 0, 5: 0, 6: 0, 7: 0}","{'word': 'Dynamik', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9326761911290286,"{0: 1, 3: 0, 15: 0, 12: 0, 4: 0, 5: 0, 11: 1, 1: 7, 13: 1, 2: 3, 14: 1, 9: 1, 6: 1, 8: 1, 10: 1, 7: 1, 16: 1, 17: 1}","{0: 18, 3: 2, 15: 1, 12: 1, 4: 1, 5: 1, 11: 0, 1: 0, 13: 0, 2: 0, 14: 0, 9: 0, 6: 0, 8: 0, 10: 0, 7: 0, 16: 0, 17: 0}","{'word': 'Engpaß', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9999999999999999,"{21: 0, 0: 0, 9: 0, 14: 0, 3: 0, 1: 0, 17: 0, 5: 0, 25: 0, 10: 0, 16: 0, 24: 0, 28: 1, 7: 1, 23: 1, 4: 2, 2: 3, 19: 1, 11: 1, 22: 1, 27: 1, 8: 1, 15: 1, 26: 1, 20: 1, 13: 1, 6: 1, 18: 1, 12: 1}","{21: 1, 0: 5, 9: 1, 14: 1, 3: 2, 1: 4, 17: 1, 5: 1, 25: 1, 10: 1, 16: 1, 24: 1, 28: 0, 7: 0, 23: 0, 4: 0, 2: 0, 19: 0, 11: 0, 22: 0, 27: 0, 8: 0, 15: 0, 26: 0, 20: 0, 13: 0, 6: 0, 18: 0, 12: 0}","{'word': 'abbauen', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9718006897006841,"{24: 0, 14: 0, 20: 0, 9: 0, 22: 0, 25: 0, 7: 0, 17: 0, 0: 0, 1: 0, 2: 1, 11: 0, 8: 0, 29: 0, 10: 1, 16: 1, 23: 1, 21: 1, 18: 1, 3: 2, 28: 1, 27: 1, 15: 1, 4: 1, 6: 1, 12: 1, 13: 1, 19: 1, 30: 1, 5: 1, 26: 1}","{24: 1, 14: 1, 20: 1, 9: 1, 22: 1, 25: 1, 7: 1, 17: 1, 0: 3, 1: 2, 2: 1, 11: 1, 8: 1, 29: 1, 10: 0, 16: 0, 23: 0, 21: 0, 18: 0, 3: 0, 28: 0, 27: 0, 15: 0, 4: 0, 6: 0, 12: 0, 13: 0, 19: 0, 30: 0, 5: 0, 26: 0}","{'word': 'Mißklang', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.7672649801279534,"{1: 0, 0: 21, 3: 0, 2: 0, 6: 0, 5: 0, 7: 0, 4: 1}","{1: 2, 0: 2, 3: 1, 2: 1, 6: 1, 5: 1, 7: 1, 4: 0}","{'word': 'Abgesang', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.7927739870992092,"{1: 0, 2: 0, 5: 0, 6: 0, 3: 0, 0: 1, 8: 0, 7: 0, 4: 1}","{1: 5, 2: 4, 5: 1, 6: 1, 3: 2, 0: 6, 8: 1, 7: 1, 4: 0}","{'word': 'Knotenpunkt', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.3633229740066471,"{0: 21, 5: 0, 3: 0, 1: 0, 7: 0, 4: 1, 6: 1}","{0: 19, 5: 1, 3: 1, 1: 1, 7: 1, 4: 0, 6: 0}","{'word': 'Spielball', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
1.0,"{0: 0, 3: 0, 1: 0, 8: 0, 10: 0, 9: 0, 6: 0, 7: 0, 2: 0, 5: 1, 12: 1, 11: 1, 4: 1}","{0: 8, 3: 1, 1: 2, 8: 1, 10: 1, 9: 1, 6: 1, 7: 1, 2: 1, 5: 0, 12: 0, 11: 0, 4: 0}","{'word': 'zersetzen', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9566398902742007,"{13: 0, 0: 0, 20: 0, 1: 5, 11: 0, 4: 0, 8: 0, 7: 0, 14: 1, 16: 1, 24: 1, 18: 1, 6: 1, 2: 4, 3: 3, 5: 1, 15: 1, 21: 1, 23: 1, 19: 1, 10: 1, 9: 1, 12: 1}","{13: 1, 0: 15, 20: 1, 1: 1, 11: 1, 4: 1, 8: 1, 7: 1, 14: 0, 16: 0, 24: 0, 18: 0, 6: 0, 2: 0, 3: 0, 5: 0, 15: 0, 21: 0, 23: 0, 19: 0, 10: 0, 9: 0, 12: 0}","{'word': 'Armenhaus', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
1.0,"{2: 0, 1: 0, 4: 0, 15: 0, 10: 0, 5: 0, 17: 0, 14: 0, 6: 0, 16: 0, 11: 0, 9: 0, 12: 0, 13: 1, 7: 1, 0: 12, 8: 1, 3: 1}","{2: 3, 1: 5, 4: 1, 15: 1, 10: 1, 5: 1, 17: 1, 14: 1, 6: 1, 16: 1, 11: 1, 9: 1, 12: 1, 13: 0, 7: 0, 0: 0, 8: 0, 3: 0}","{'word': 'Ohrwurm', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.7956379273749273,"{1: 0, 0: 13, 4: 1, 5: 1, 2: 1, 3: 1}","{1: 15, 0: 4, 4: 0, 5: 0, 2: 0, 3: 0}","{'word': 'Eintagsfliege', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
1.0,"{0: 0, 11: 0, 4: 0, 3: 0, 12: 1, 1: 2, 10: 1, 2: 1, 6: 1, 8: 1, 7: 1, 5: 1, 13: 1}","{0: 17, 11: 1, 4: 1, 3: 1, 12: 0, 1: 0, 10: 0, 2: 0, 6: 0, 8: 0, 7: 0, 5: 0, 13: 0}","{'word': 'Seminar', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.9999999999999999,"{0: 0, 14: 0, 2: 0, 22: 0, 24: 0, 5: 0, 3: 0, 8: 0, 1: 0, 12: 0, 6: 0, 10: 0, 7: 0, 17: 0, 9: 0, 16: 0, 4: 2, 21: 1, 19: 1, 11: 1, 20: 1, 23: 1, 15: 1, 13: 1, 18: 1}","{0: 4, 14: 1, 2: 2, 22: 1, 24: 1, 5: 1, 3: 2, 8: 1, 1: 3, 12: 1, 6: 1, 10: 1, 7: 1, 17: 1, 9: 1, 16: 1, 4: 0, 21: 0, 19: 0, 11: 0, 20: 0, 23: 0, 15: 0, 13: 0, 18: 0}","{'word': 'Sensation', 'quantile': 9, 'dataset': 'rusemshift-finetune', 'binarize': False}"
